set_no,name,url,theme_group,theme,subtheme,year,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
71021-9,Spider Suit Boy,/sets/71021-9/Spider-Suit-Boy,Miscellaneous,Collectable Minifigures,Series 18,2018,6,1,,/minifigs/inset-71021-9,$3.99,"New: Not known, Used: Not known",4.0,1review,"Animal Suit, Costume, Spider, Spooky",Normal,Foil pack,
71021-10,Birthday Cake Guy,/sets/71021-10/Birthday-Cake-Guy,Miscellaneous,Collectable Minifigures,Series 18,2018,6,1,,/minifigs/inset-71021-10,$3.99,"New: Not known, Used: Not known",5.0,1review,Birthday,Normal,Foil pack,
71021-11,Cactus Girl,/sets/71021-11/Cactus-Girl,Miscellaneous,Collectable Minifigures,Series 18,2018,4,1,,/minifigs/inset-71021-11,$3.99,"New: Not known, Used: Not known",,,"Cactus, Costume, Female, Wild West",Normal,Foil pack,
71021-12,Cat Costume Girl,/sets/71021-12/Cat-Costume-Girl,Miscellaneous,Collectable Minifigures,Series 18,2018,6,1,,/minifigs/inset-71021-12,$3.99,"New: Not known, Used: Not known",,,"Animal Suit, Cat, Costume, Female, Fish",Normal,Foil pack,
71021-13,Race Car Guy,/sets/71021-13/Race-Car-Guy,Miscellaneous,Collectable Minifigures,Series 18,2018,6,1,,/minifigs/inset-71021-13,$3.99,"New: Not known, Used: Not known",5.0,1review,"Costume, Racing Car, Sports",Normal,Foil pack,
71021-14,Flower Pot Girl,/sets/71021-14/Flower-Pot-Girl,Miscellaneous,Collectable Minifigures,Series 18,2018,5,1,,/minifigs/inset-71021-14,$3.99,"New: Not known, Used: Not known",3.0,2,"Costume, Female",Normal,Foil pack,
71021-15,Cowboy Costume Guy,/sets/71021-15/Cowboy-Costume-Guy,Miscellaneous,Collectable Minifigures,Series 18,2018,5,1,,/minifigs/inset-71021-15,$3.99,"New: Not known, Used: Not known",4.0,1review,"Animal Suit, Costume, Historic, Horse, Wild West",Normal,Foil pack,
71021-16,Birthday Party Boy,/sets/71021-16/Birthday-Party-Boy,Miscellaneous,Collectable Minifigures,Series 18,2018,9,1,,/minifigs/inset-71021-16,$3.99,"New: Not known, Used: Not known",5.0,2,"Balloons, Birthday",Normal,Foil pack,
71021-17,Unicorn Guy,/sets/71021-17/Unicorn-Guy,Miscellaneous,Collectable Minifigures,Series 18,2018,8,1,,/minifigs/inset-71021-17,$3.99,"New: Not known, Used: Not known ",,,"Animal Suit, Magic",Normal,Foil pack,
71021-18,LEGO Minifigures - Series 18 - Complete,/sets/71021-18/LEGO-Minifigures-Series-18-Complete,Miscellaneous,Collectable Minifigures,Series 18,2018,,17,,/minifigs/inset-71021-18,,"New: Not known, Used: Not known",2.0,1review,,Normal,,
71021-19,LEGO Minifigures - Series 18 - Sealed Box,/sets/71021-19/LEGO-Minifigures-Series-18-Sealed-Box,Miscellaneous,Collectable Minifigures,Series 18,2018,,0,,,"£2.99, $3.99, 3.99€","New: Not known, Used: Not known",,,Collection Box,Collection,,
71022-0,LEGO Minifigures - Harry Potter and Fantastic Beasts Series 1 - Random bag,/sets/71022-0/LEGO-Minifigures-Harry-Potter-and-Fantastic-Beasts-Series-1-Random-bag,Miscellaneous,Collectable Minifigures,Wizarding World,2018,,0,,,,"New: Not known, Used: Not known",,,,Random,Foil pack,
71022-1,Harry Potter,/sets/71022-1/Harry-Potter,Miscellaneous,Collectable Minifigures,Wizarding World,2018,8,1,,/minifigs/inset-71022-1,"£2.99, $3.99, 3.99€","New: $3, Used: $3",,,"Harry Potter, Gryffindor, Harry Potter Franchise, Hedwig, Magic, Mid Legs, Owl, Wizarding World",Normal,Foil pack,
71022-2,Hermione Granger,/sets/71022-2/Hermione-Granger,Miscellaneous,Collectable Minifigures,Wizarding World,2018,8,1,,/minifigs/inset-71022-2,,"New: $102, Used: $77",2.5,2,"Hermione Granger, Cat, Crookshanks, Female, Gryffindor, Harry Potter Franchise, Magic, Mid Legs, Wizarding World",Normal,Foil pack,
71022-3,Ron Weasley,/sets/71022-3/Ron-Weasley,Miscellaneous,Collectable Minifigures,Wizarding World,2018,8,1,,/minifigs/inset-71022-3,,"New: Not known, Used: Not known",,,"Ron Weasley, Gryffindor, Harry Potter Franchise, Magic, Mid Legs, Rat, Scabbers, Wizarding World",Normal,Foil pack,
71022-4,Draco Malfoy,/sets/71022-4/Draco-Malfoy,Miscellaneous,Collectable Minifigures,Wizarding World,2018,10,1,,/minifigs/inset-71022-4,,"New: Not known, Used: Not known",,,"Draco Malfoy, Harry Potter Franchise, Magic, Slytherin, Wizarding World",Normal,Foil pack,
71022-5,Luna Lovegood,/sets/71022-5/Luna-Lovegood,Miscellaneous,Collectable Minifigures,Wizarding World,2018,10,1,,/minifigs/inset-71022-5,,"New: Not known, Used: Not known",4.0,1review,"Luna Lovegood, Female, Harry Potter Franchise, Magic, Mid Legs, Ravenclaw, Wizarding World",Normal,Foil pack,
71022-6,Neville Longbottom,/sets/71022-6/Neville-Longbottom,Miscellaneous,Collectable Minifigures,Wizarding World,2018,10,1,,/minifigs/inset-71022-6,,"New: Not known, Used: Not known",5.0,1review,"Neville Longbottom, Gryffindor, Harry Potter Franchise, Magic, Mid Legs, Wizarding World",Normal,Foil pack,
71022-7,Cho Chang,/sets/71022-7/Cho-Chang,Miscellaneous,Collectable Minifigures,Wizarding World,2018,9,1,,/minifigs/inset-71022-7,,"New: Not known, Used: Not known",,,"Cho Chang, Female, Harry Potter Franchise, Magic, Mid Legs, Owl, Ravenclaw, Wizarding World",Normal,Foil pack,
71022-8,Dean Thomas,/sets/71022-8/Dean-Thomas,Miscellaneous,Collectable Minifigures,Wizarding World,2018,9,1,,/minifigs/inset-71022-8,,"New: Not known, Used: Not known",5.0,4,"Dean Thomas, Gryffindor, Harry Potter Franchise, Magic, Mid Legs, Wizarding World",Normal,Foil pack,
71022-9,Lord Voldemort,/sets/71022-9/Lord-Voldemort,Miscellaneous,Collectable Minifigures,Wizarding World,2018,7,1,,/minifigs/inset-71022-9,,"New: Not known, Used: Not known",,,"Voldemort, Harry Potter Franchise, Magic, Nagini, Snake, Villain, Wizarding World",Normal,Foil pack,
71022-10,Dobby,/sets/71022-10/Dobby,Miscellaneous,Collectable Minifigures,Wizarding World,2018,7,1,,/minifigs/inset-71022-10,,"New: Not known, Used: Not known",5.0,1review,"Dobby, Harry Potter Franchise, Magic, Wizarding World",Normal,Foil pack,
71022-11,Professor Sybill Trelawney,/sets/71022-11/Professor-Sybill-Trelawney,Miscellaneous,Collectable Minifigures,Wizarding World,2018,9,1,,/minifigs/inset-71022-11,,"New: Not known, Used: Not known",4.7,3,"Professor Sybill Trelawney, Female, Harry Potter Franchise, Hogwarts Staff, Magic, Wizarding World",Normal,Foil pack,
71022-12,Cedric Diggory,/sets/71022-12/Cedric-Diggory,Miscellaneous,Collectable Minifigures,Wizarding World,2018,8,1,,/minifigs/inset-71022-12,,"New: Not known, Used: Not known",3.0,1review,"Cedric Diggory, Harry Potter Franchise, Hufflepuff, Magic, Wizarding World",Normal,Foil pack,
71022-13,Professor Filius Flitwick,/sets/71022-13/Professor-Filius-Flitwick,Miscellaneous,Collectable Minifigures,Wizarding World,2018,9,1,,/minifigs/inset-71022-13,,"New: Not known, Used: Not known",,,"Professor Flitwick, Harry Potter Franchise, Hogwarts Staff, Magic, Wizarding World",Normal,Foil pack,
71022-14,Alastor 'Mad-Eye' Moody,/sets/71022-14/Alastor-Mad-Eye-Moody,Miscellaneous,Collectable Minifigures,Wizarding World,2018,10,1,,/minifigs/inset-71022-14,,"New: Not known, Used: Not known",2.0,1review,"Alastor 'Mad-Eye' Moody, Harry Potter Franchise, Hogwarts Staff, Magic, Wizarding World",Normal,Foil pack,
71022-15,Harry Potter (Invisibility Cloak),/sets/71022-15/Harry-Potter-(Invisibility-Cloak),Miscellaneous,Collectable Minifigures,Wizarding World,2018,8,1,,/minifigs/inset-71022-15,,"New: Not known, Used: Not known",4.5,2,"Harry Potter, Gryffindor, Harry Potter Franchise, Magic, Pajamas, Wizarding World",Normal,Foil pack,
71022-16,Professor Albus Dumbledore,/sets/71022-16/Professor-Albus-Dumbledore,Miscellaneous,Collectable Minifigures,Wizarding World,2018,9,1,,/minifigs/inset-71022-16,,"New: Not known, Used: Not known",5.0,2,"Albus Dumbledore, Harry Potter Franchise, Hogwarts Staff, Magic, Wizarding World",Normal,Foil pack,
71022-17,Newt Scamander,/sets/71022-17/Newt-Scamander,Miscellaneous,Collectable Minifigures,Wizarding World,2018,10,1,,/minifigs/inset-71022-17,,"New: Not known, Used: Not known",5.0,3,"Newt Scamander, Fantastic Beasts And Where To Find Them, Hufflepuff, Magic, Niffler, Wizarding World",Normal,Foil pack,
71022-18,Tina Goldstein,/sets/71022-18/Tina-Goldstein,Miscellaneous,Collectable Minifigures,Wizarding World,2018,9,1,,/minifigs/inset-71022-18,,"New: Not known, Used: Not known",5.0,1review,"Tina Goldstein, Fantastic Beasts And Where To Find Them, Female, Hotdog, Hotdog Bun, Magic, Wizarding World",Normal,Foil pack,
71022-19,Jacob Kowalski,/sets/71022-19/Jacob-Kowalski,Miscellaneous,Collectable Minifigures,Wizarding World,2018,9,1,,/minifigs/inset-71022-19,,"New: Not known, Used: Not known",4.7,3,"Jacob Kowalski, Fantastic Beasts And Where To Find Them, Wizarding World",Normal,Foil pack,
71022-20,Queenie Goldstein,/sets/71022-20/Queenie-Goldstein,Miscellaneous,Collectable Minifigures,Wizarding World,2018,8,1,,/minifigs/inset-71022-20,,"New: Not known, Used: Not known",5.0,1review,"Queenie Goldstein, Fantastic Beasts And Where To Find Them, Female, Magic, Wizarding World",Normal,Foil pack,
71022-21,Credence Barebone,/sets/71022-21/Credence-Barebone,Miscellaneous,Collectable Minifigures,Wizarding World,2018,6,1,,/minifigs/inset-71022-21,,"New: Not known, Used: Not known",2.0,2,"Credence Barebone, Fantastic Beasts And Where To Find Them, Magic, Villain, Wizarding World",Normal,Foil pack,
71022-22,Percival Graves,/sets/71022-22/Percival-Graves,Miscellaneous,Collectable Minifigures,Wizarding World,2018,8,1,,/minifigs/inset-71022-22,,"New: Not known, Used: Not known",4.5,2,"Percival Graves, Fantastic Beasts And Where To Find Them, Magic, Wizarding World",Normal,Foil pack,
71022-23,LEGO Minifigures - Harry Potter and Fantastic Beasts Series 1 - Complete,/sets/71022-23/LEGO-Minifigures-Harry-Potter-and-Fantastic-Beasts-Series-1-Complete,Miscellaneous,Collectable Minifigures,Wizarding World,2018,,22,,/minifigs/inset-71022-23,,"New: Not known, Used: Not known",4.0,1review,"Alastor 'Mad-Eye' Moody, Albus Dumbledore, Cedric Diggory, Cho Chang, Credence Barebone, Dean Thomas, Dobby, Draco Malfoy, Harry Potter, Hermione Granger, Jacob Kowalski, Luna Lovegood, Neville Longbottom, Newt Scamander, Percival Graves, Professor Flitwick, Professor Sybill Trelawney, Queenie Goldstein, Ron Weasley, Tina Goldstein, Voldemort",Normal,,
71022-24,LEGO Minifigures - Harry Potter and Fantastic Beasts Series 1 - Sealed box,/sets/71022-24/LEGO-Minifigures-Harry-Potter-and-Fantastic-Beasts-Series-1-Sealed-box,Miscellaneous,Collectable Minifigures,Wizarding World,2018,,0,,,"£2.99, $3.99, 3.99€","New: Not known, Used: Not known",4.0,1review,,Collection,,
71043-1,Hogwarts Castle,/sets/71043-1/Hogwarts-Castle,Licensed,Harry Potter,General,2018,6020,28,/inventories/71043-1,/minifigs/inset-71043-1,"£349.99, $399.99, 399.99€","New: $352, Used: $329",5.0,2,"Albus Dumbledore, Argus Filch, Bellatrix Lestrange, Draco Malfoy, Godric Gryffindor, Harry Potter, Helga Hufflepuff, Hermione Granger, Lord Voldemort, Professor Dolores Umbridge, Professor McGonagall, Professor Remus Lupin, Professor Severus Snape, Ron Weasley, Rowena Ravenclaw, Salazar Slytherin, Bathroom, Boat, Brick Built Animals, Brick Built Tree, D2c, Dragon, Enchanted Car, Forest, Gryffindor, Hogwarts, House, Hufflepuff, Magic, Microscale, Mirror Of Erised, Plant Monster, Ravenclaw, School, Slytherin, Snake, Spider, Statue, Wizarding World",Normal,Box,
72001-1,Lance's Hover Jouster,/sets/72001-1/Lance-s-Hover-Jouster,Action/Adventure,Nexo Knights,Season 5,2018,217,3,/inventories/72001-1,/minifigs/inset-72001-1,"£19.99, $19.99, 19.99€","New: $17, Used: Not known",,,"Cezar, Dennis, Lance Richmond, 5Th Wave, Knighton",Normal,Box,
72002-1,Twinfector,/sets/72002-1/Twinfector,Action/Adventure,Nexo Knights,Season 5,2018,191,3,/inventories/72002-1,/minifigs/inset-72002-1,"£19.99, $19.99, 19.99€","New: $19, Used: $16",5.0,1review,"Aaron Fox, MegaByter, Pola, 5Th Wave",Normal,Box,
72003-1,Berserker Bomber,/sets/72003-1/Berserker-Bomber,Action/Adventure,Nexo Knights,Season 5,2018,369,3,/inventories/72003-1,/minifigs/inset-72003-1,"£29.99, $29.99, 29.99€","New: $26, Used: Not known",5.0,1review,"Berserker, Macy Halbert, MechaByter, 5Th Wave, Aircraft, Mech",Normal,Box,
72004-1,Tech Wizard Showdown,/sets/72004-1/Tech-Wizard-Showdown,Action/Adventure,Nexo Knights,Season 5,2018,506,3,/inventories/72004-1,/minifigs/inset-72004-1,"£39.99, $39.99, 49.99€","New: $42, Used: $33",4.0,1review,"Clay Moorington, CyberByter, MechaByter, 5Th Wave, Knighton, Mech, Merlok 2.0., Monstrox",Normal,Box,
72005-1,Aaron's X-bow,/sets/72005-1/Aaron-s-X-bow,Action/Adventure,Nexo Knights,Season 5,2018,569,4,/inventories/72005-1,/minifigs/inset-72005-1,"£49.99, $49.99, 59.99€","New: $30, Used: Not known",,,"Aaron Fox, CyberByter, Robin Underwood, VanByter No.307, 5Th Wave, Aircraft, Glider, Knighton",Normal,Box,
72006-1,Axl's Rolling Arsenal,/sets/72006-1/Axl-s-Rolling-Arsenal,Action/Adventure,Nexo Knights,Season 5,2018,604,4,/inventories/72006-1,/minifigs/inset-72006-1,"£59.99, $59.99, 69.99€","New: $47, Used: Not known",,,"Axl, Jestro, MegaByter, VanByter No.407, 5Th Wave, Aircraft, Knighton, Tracked Vehicle",Normal,Box,
75181-1, Y-wing Starfighter,/sets/75181-1/Y-wing-Starfighter,Licensed,Star Wars,Ultimate Collector Series,2018,1967,2,/inventories/75181-1,/minifigs/inset-75181-1,"£169.99, $199.99, 199.99€","New: $184, Used: $160",5.0,3,"Jon Vander, R2-BHD, D2c, Droid, Rebel Alliance, Starfighter",Normal,Box,
75188-2,Resistance Bomber (Finch Dallow version),/sets/75188-2/Resistance-Bomber-(Finch-Dallow-version),Licensed,Star Wars,The Last Jedi,2018,778,1,,/minifigs/inset-75188-2,"£99.99, 109.99€","New: Not known, Used: Not known",,,"Finch Dallow, Resistance, Sequel Trilogy, The Last Jedi",Normal,Box,"This is a new version of 75188-1 with a revised pilot minifigure to represent Finch Dallow.Sold in North America only, early 2019.Similar to 75188-1 "
75193-1,Millennium Falcon Microfighter,/sets/75193-1/Millennium-Falcon-Microfighter,Licensed,Star Wars,MicroFighters,2018,92,1,/inventories/75193-1,/minifigs/inset-75193-1,"£8.99, $9.99, 9.99€","New: $8, Used: $7",4.8,5,"Chewbacca, Microscale, Resistance, Sequel Trilogy, The Last Jedi",Normal,Box,
75194-1,First Order TIE Fighter Microfighter,/sets/75194-1/First-Order-TIE-Fighter-Microfighter,Licensed,Star Wars,MicroFighters,2018,91,1,/inventories/75194-1,/minifigs/inset-75194-1,"£8.99, $9.99, 9.99€","New: $8, Used: $4",3.5,2,"First Order TIE Fighter Pilot, First Order, Microscale, Sequel Trilogy, Starfighter, The Last Jedi",Normal,Box,
75195-1,Ski Speeder vs. First Order Walker Microfighters,/sets/75195-1/Ski-Speeder-vs-First-Order-Walker-Microfighters,Licensed,Star Wars,MicroFighters,2018,216,2,/inventories/75195-1,/minifigs/inset-75195-1,"£16.99, $19.99, 19.99€","New: $13, Used: $10",4.0,2,"AT-M6 Driver, Nodin Chavdri, Crait, First Order, Microscale, Resistance, Sequel Trilogy, Ski Speeder, The Last Jedi, Twin Pack, Walker",Normal,Box,
75196-1,A-Wing vs. TIE Silencer Microfighters,/sets/75196-1/A-Wing-vs-TIE-Silencer-Microfighters,Licensed,Star Wars,MicroFighters,2018,188,2,/inventories/75196-1,/minifigs/inset-75196-1,"£16.99, $19.99, 19.99€","New: $13, Used: $12",4.7,3,"Kylo Ren, Tallissan Lintra, First Order, Knights Of Ren, Microscale, Resistance, Sequel Trilogy, Starfighter, The Last Jedi, Twin Pack",Normal,Box,
75197-1,First Order Specialists Battle Pack,/sets/75197-1/First-Order-Specialists-Battle-Pack,Licensed,Star Wars,The Last Jedi,2018,108,4,/inventories/75197-1,/minifigs/inset-75197-1,"£12.99, $14.99, 16.99€","New: $11, Used: $10",3.8,4,"First Order Crew Member, First Order Shuttle Pilot, First Order Stormtrooper Executioner, Battle Pack, First Order, Sequel Trilogy, The Last Jedi",Normal,Box,Included in 66597-1 
75198-1,Tatooine Battle Pack,/sets/75198-1/Tatooine-Battle-Pack,Licensed,Star Wars,Episode IV,2018,97,4,/inventories/75198-1,/minifigs/inset-75198-1,"£12.99, $14.99, 16.99€","New: $11, Used: $8",4.7,3,"Jawa, R3-T2, Tusken Raider, A New Hope, Battle Pack, Droid, Tatooine",Normal,Box,Included in 66597-1 
75199-1,General Grievous' Combat Speeder,/sets/75199-1/General-Grievous-Combat-Speeder,Licensed,Star Wars,The Clone Wars,2018,157,2,/inventories/75199-1,/minifigs/inset-75199-1,"£25.99, $29.99, 29.99€","New: $19, Used: $21",2.2,6,"General Grievous, Mace Windu, Cartoon, Cartoon Network, Separatists",Normal,Box,
75200-1,Ahch-To Island Training,/sets/75200-1/Ahch-To-Island-Training,Licensed,Star Wars,The Last Jedi,2018,241,2,/inventories/75200-1,/minifigs/inset-75200-1,"£25.99, $29.99, 29.99€","New: $23, Used: $14",4.5,4,"Luke Skywalker, Rey, Ahch To, Brick Built Figure, Fish, House, Island, Porg, Sequel Trilogy, The Last Jedi, Training",Normal,Box,
75201-1,First Order AT-ST,/sets/75201-1/First-Order-AT-ST,Licensed,Star Wars,The Last Jedi,2018,370,4,/inventories/75201-1,/minifigs/inset-75201-1,"£54.99, $39.99, 59.99€","New: $30, Used: $23",3.7,3,"BB-8, Captain Phasma, Finn, Rose Tico, First Order, Sequel Trilogy, The Last Jedi, Walker",Normal,Box,
75202-1,Defense of Crait,/sets/75202-1/Defense-of-Crait,Licensed,Star Wars,The Last Jedi,2018,746,5,/inventories/75202-1,/minifigs/inset-75202-1,"£74.99, $84.99, 79.99€","New: $51, Used: $47",4.0,3,"First Order Snowtrooper, General Ematt, Poe Dameron, Resistance Trooper, Bunker, Crait, Resistance, Sequel Trilogy, Ski Speeder, The Last Jedi",Normal,Box,
75203-1,Hoth Medical Chamber,/sets/75203-1/Hoth-Medical-Chamber,Licensed,Star Wars,Episode V,2018,255,4,/inventories/75203-1,/minifigs/inset-75203-1,"£34.99, $29.99, 39.99€","New: $27, Used: $21",5.0,1review,"2-1B, FX-7, Luke Skywalker, Princess Leia, Echo Base, Hoth, Medical, Rebel Alliance, The Empire Strikes Back",Normal,Box,
75204-1,Sandspeeder,/sets/75204-1/Sandspeeder,Licensed,Star Wars,Legends,2018,278,2,/inventories/75204-1,/minifigs/inset-75204-1,"£34.99, $29.99, 39.99€","New: $30, Used: $25",4.3,3,"Sandspeeder Gunner, Sandspeeder Pilot, Jakku, Rebel Alliance",Normal,Box,
75205-1,Mos Eisley Cantina,/sets/75205-1/Mos-Eisley-Cantina,Licensed,Star Wars,Episode IV,2018,378,4,/inventories/75205-1,/minifigs/inset-75205-1,"£44.99, $39.99, 49.99€","New: $39, Used: $30",2.3,3,"Greedo, Han Solo, Sandtrooper, Wuher, A New Hope, Tatooine",Normal,Box,
75206-1,Jedi and Clone Troopers Battle Pack,/sets/75206-1/Jedi-and-Clone-Troopers-Battle-Pack,Licensed,Star Wars,Episode II,2018,102,4,/inventories/75206-1,/minifigs/inset-75206-1,"£12.99, $14.99, 16.99€","New: $12, Used: $10",3.3,3,"Barriss Offee, Clone Trooper, Ki-Adi-Mundi, Attack Of The Clones, Battle Pack, Galactic Republic",Normal,Box,Included in 66596-1 
75207-1,Imperial Patrol Battle Pack,/sets/75207-1/Imperial-Patrol-Battle-Pack,Licensed,Star Wars,Solo,2018,99,4,/inventories/75207-1,/minifigs/inset-75207-1,"£12.99, $14.99, 16.99€","New: $11, Used: $8",4.0,4,"Imperial Emigration Officer, Imperial Patrol Trooper, Imperial Recruitment Officer, Battle Pack, Corellia, Galactic Empire, Solo, Star Wars Anthology",Normal,Box,Included in 66596-1 
75208-1,Yoda's Hut,/sets/75208-1/Yoda-s-Hut,Licensed,Star Wars,Episode V,2018,229,3,/inventories/75208-1,/minifigs/inset-75208-1,"£25.99, $29.99, 29.99€","New: $22, Used: $12",4.3,3,"Luke Skywalker, R2-D2, Yoda, Dagobah, Snake, The Empire Strikes Back",Normal,Box,
75209-1,Han Solo's Landspeeder,/sets/75209-1/Han-Solo-s-Landspeeder,Licensed,Star Wars,Solo,2018,345,2,/inventories/75209-1,/minifigs/inset-75209-1,"£25.99, $29.99, 29.99€","New: $21, Used: $17",5.0,5,"Han Solo, Qi'ra, Corellia, Solo, Star Wars Anthology",Normal,Box,
75210-1,Moloch's Landspeeder,/sets/75210-1/Moloch-s-Landspeeder,Licensed,Star Wars,Solo,2018,464,2,/inventories/75210-1,/minifigs/inset-75210-1,"£44.99, $39.99, 49.99€","New: $19, Used: $13",3.0,1review,"Moloch, Rebolt, Corellia, Solo, Star Wars Anthology",Normal,Box,
75211-1,Imperial TIE Fighter,/sets/75211-1/Imperial-TIE-Fighter,Licensed,Star Wars,Solo,2018,519,4,/inventories/75211-1,/minifigs/inset-75211-1,"£64.99, $69.99, 69.99€","New: $53, Used: $57",4.0,5,"Han Solo, Mimban Stormtrooper, TIE Fighter Pilot, Tobias Beckett, Galactic Empire, Mimban, Solo, Star Wars Anthology, Starfighter",Normal,Box,
75212-1,Kessel Run Millennium Falcon,/sets/75212-1/Kessel-Run-Millennium-Falcon,Licensed,Star Wars,Solo,2018,1414,7,/inventories/75212-1,/minifigs/inset-75212-1,"£149.99, $169.99, 169.99€","New: $112, Used: $63",3.3,4,"Chewbacca, DD-BD, Han Solo, Kessel Operations Droid, Lando Calrissian, Qi'ra, Quay Tolsite, Droid, Solo, Star Wars Anthology",Normal,Box,
75213-1,Star Wars Advent Calendar,/sets/75213-1/Star-Wars-Advent-Calendar,Licensed,Star Wars,Seasonal,2018,307,7,/inventories/75213-1,/minifigs/inset-75213-1,"£24.99, $39.99, 29.99€","New: $20, Used: Not known",3.0,1review,"Antoc Merrick, Battle Droid, Guavian Security Soldier, IG-88, Imperial Death Trooper, Rose Tico, Rowan, Advent Calendar, Droid, Microscale, Snowman",Normal,Box,
75214-1,Anakin's Jedi Starfighter,/sets/75214-1/Anakin-s-Jedi-Starfighter,Licensed,Star Wars,The Clone Wars,2018,247,2,/inventories/75214-1,/minifigs/inset-75214-1,"£25.99, $19.99, 29.99€","New: $22, Used: $19",4.3,4,"Anakin Skywalker, R2-D2, Cartoon, Cartoon Network, Delta 7B Aethersprite Class Light Interceptor, Galactic Republic, Starfighter",Normal,Box,
75215-1,Cloud-Rider Swoop Bikes,/sets/75215-1/Cloud-Rider-Swoop-Bikes,Licensed,Star Wars,Solo,2018,355,3,/inventories/75215-1,/minifigs/inset-75215-1,"£25.99, $29.99, 29.99€","New: $20, Used: $8",5.0,3,"Enfys Nest, Tobias Beckett, Weazel, Crimson Dawn, Solo, Star Wars Anthology",Normal,Box,
