set_no,name,url,theme_group,theme,subtheme,year,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
20007-1,Republic Attack Cruiser,/sets/20007-1/Republic-Attack-Cruiser,Licensed,Star Wars,The Clone Wars,2009,84,0,/inventories/20007-1,,,"New: $30, Used: $13",4.5,6,"Brickmaster, Cartoon, Cartoon Network, Galactic Republic, Microscale, Polybag",Normal,Polybag,[US] BrickMaster exclusive.
20008-1,BrickMaster - Creator,/sets/20008-1/BrickMaster-Creator,Model making,Creator,,2009,79,0,/inventories/20008-1,,£4.59,"New: $8, Used: $5",5.0,1review,"Brickmaster, Microscale, Polybag, Tow Truck, Truck",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.
20009-1,AT-TE Walker,/sets/20009-1/AT-TE-Walker,Licensed,Star Wars,The Clone Wars,2009,94,0,/inventories/20009-1,,£4.59,"New: $21, Used: $12",5.0,3,"Brickmaster, Cartoon, Cartoon Network, Galactic Republic, Microscale, Polybag, Walker",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.Included in COMCON010-1 
20010-1,Republic Gunship,/sets/20010-1/Republic-Gunship,Licensed,Star Wars,The Clone Wars,2009,99,0,/inventories/20010-1,,£4.59,"New: $28, Used: $14",4.8,4,"Brickmaster, Galactic Republic, Microscale, Polybag, Starfighter",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.
20011-1,BrickMaster - Creator,/sets/20011-1/BrickMaster-Creator,Model making,Creator,,2009,74,0,/inventories/20011-1,,£4.59,"New: $12, Used: $7",5.0,3,"Brickmaster, Microscale, Polybag, Refuse Truck",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.
20012-1,BrickMaster - Bionicle,/sets/20012-1/BrickMaster-Bionicle,Constraction,Bionicle,,2009,33,0,/inventories/20012-1,,£4.59,"New: $7, Used: $7",4.2,10,"Bara Magna, Brickmaster, Creature, Polybag",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.[NL] Available in Bart Smit with Bionicle DVD
21002-1,Empire State Building,/sets/21002-1/Empire-State-Building,Model making,Architecture,Landmark Series,2009,77,0,/inventories/21002-1,,"£19.99, $19.99","New: $50, Used: $21",3.8,9,"Art Deco, Microscale, New York, Skyscraper, USA",Normal,Box,
21003-1,Seattle Space Needle,/sets/21003-1/Seattle-Space-Needle,Model making,Architecture,Landmark Series,2009,57,0,/inventories/21003-1,,"£19.99, $19.99, 19.99€","New: $65, Used: $25",3.8,5,"Microscale, USA",Normal,Box,
21004-1,Solomon Guggenheim Museum,/sets/21004-1/Solomon-Guggenheim-Museum,Model making,Architecture,Architect Series,2009,208,0,/inventories/21004-1,,"£34.99, $39.99","New: $119, Used: $35",3.7,3,"Fine Arts, Frank Lloyd Wright, Microscale, Museum, New York, USA",Normal,Box,
21005-1,Fallingwater,/sets/21005-1/Fallingwater,Model making,Architecture,Architect Series,2009,811,0,/inventories/21005-1,,"£74.99, $99.99, 89.99€","New: $273 , Used: $163",4.8,8,"Frank Lloyd Wright, Microscale, Modern, USA, Waterfall",Normal,Box,
30000-1,Medic's Car,/sets/30000-1/Medic-s-Car,Modern day,City,Medical,2009,32,1,/inventories/30000-1,/minifigs/inset-30000-1,£0.00,"New: $4, Used: $3",3.3,4,"Ambulance, Polybag",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion October/November 2009.
30001-1,Fireman's Car,/sets/30001-1/Fireman-s-Car,Modern day,City,Fire,2009,38,1,/inventories/30001-1,/minifigs/inset-30001-1,,"New: $4, Used: $4",4.7,3,"Fire, Fire Truck, Polybag",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion October/November 2009.
30002-1,Police Boat,/sets/30002-1/Police-Boat,Modern day,City,Police,2009,30,1,/inventories/30002-1,/minifigs/inset-30002-1,$2.99,"New: $3, Used: $3",4.7,3,"Boat, Police, Police Boat, Polybag, Speedboat",Normal,Polybag,"[UK] Given away with The Daily Mirror Promotion October/November 2009.[US] Target exclusive.[DE] TOTAL Gas Station Promo Germany, December 2010."
30003-1,Road Roller,/sets/30003-1/Road-Roller,Modern day,City,Construction,2009,31,1,/inventories/30003-1,/minifigs/inset-30003-1,,"New: $6, Used: $5",5.0,2,"Construction, Polybag, Steam Roller",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion October/November 2009.
30004-1,Battle Droid on STAP,/sets/30004-1/Battle-Droid-on-STAP,Licensed,Star Wars,The Clone Wars,2009,28,1,/inventories/30004-1,/minifigs/inset-30004-1,,"New: $7 , Used: $4",4.2,5,"Battle Droid, Cartoon, Cartoon Network, Droid, Polybag, Separatists, Stap",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion Sep 2009.
30005-1,Imperial Speeder Bike,/sets/30005-1/Imperial-Speeder-Bike,Licensed,Star Wars,Legends,2009,30,1,/inventories/30005-1,/minifigs/inset-30005-1,"£3.99, $3.99","New: $11, Used: $6",4.3,9,"Stormtrooper, Galactic Empire, Polybag",Normal,Polybag,"[UK] Given away with The Daily Mirror Promotion Sep 2009. Also, later sold at some branches of Tesco and Asda.[US] TRU exclusive ($3.99)"
30006-1,Clone Walker,/sets/30006-1/Clone-Walker,Licensed,Star Wars,The Clone Wars,2009,30,1,/inventories/30006-1,/minifigs/inset-30006-1,£3.99,"New: $13, Used: $6",4.6,10,"Clone Trooper, Cartoon, Cartoon Network, Galactic Republic, Polybag, Walker",Normal,Polybag,"[UK] Given away with The Daily Mirror Promotion Sep 2009. Also, later sold at some branches of Tesco and Asda."
30008-1,Snowman,/sets/30008-1/Snowman,Model making,Creator,Seasonal,2009,44,0,/inventories/30008-1,,$3.50,"New: $7, Used: $5",4.3,8,"Christmas, Polybag, Snowman",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion October 2010.[US] Sold at TRU ($3.50). Also seen in Walmart during December 2011.
30009-1,Christmas Tree,/sets/30009-1/Christmas-Tree,Model making,Creator,Seasonal,2009,47,0,/inventories/30009-1,,$3.50,"New: $7, Used: $1",4.5,4,"Brick Built Tree, Christmas, Christmas Tree, Polybag",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion October 2010.
40000-1,Cool Santa Set,/sets/40000-1/Cool-Santa-Set,Miscellaneous,Seasonal,Christmas,2009,152,0,/inventories/40000-1,,"£6.85, $9.99","New: $15, Used: $11",4.0,1review,"Brick Built Figure, Christmas, Santa Claus, Sled",Normal,,
40001-1,Santa Claus,/sets/40001-1/Santa-Claus,Miscellaneous,Seasonal,Christmas,2009,42,0,/inventories/40001-1,,"£2.95, $4.99","New: $11, Used: $6",,,"Brick Built Figure, Christmas, Polybag, Santa Claus",Normal,Polybag,
40002-1,Xmas Tree,/sets/40002-1/Xmas-Tree,Miscellaneous,Seasonal,Christmas,2009,61,0,/inventories/40002-1,,"£2.95, $4.99","New: $11, Used: Not known",,,"Brick Built Tree, Christmas, Christmas Tree, Polybag",Normal,Polybag,
40003-1,Snowman,/sets/40003-1/Snowman,Miscellaneous,Seasonal,Christmas,2009,44,0,/inventories/40003-1,,"£2.95, $4.99","New: $12, Used: $6",3.0,1review,"Christmas, Polybag, Snowman",Normal,Polybag,
66283-1,Bonus/Value Pack,/sets/66283-1/Bonus-Value-Pack,Pre-school,Duplo,Product Collection,2009,,0,,,,"New: Not known, Used: Not known",,,,Collection,,
8709-1,Underground Mining Station,/sets/8709-1/Underground-Mining-Station,Action/Adventure,Power Miners,,2009,637,4,/inventories/8709-1,/minifigs/inset-8709-1,"£51.85, $79.99","New: $211, Used: $88",4.2,5,"Duke, Geolix, Rex, 2nd Wave, Base, Bigfig, Front Loader, Mining, Tipper Truck, Underground",Normal,Box,Included in 66319-1 
8866-1,Train Motor,/sets/8866-1/Train-Motor,Technical,Power Functions,Trains,2009,7,0,/inventories/8866-1,,"£9.99, $10.99","New: $16, Used: $11",2.5,2,"Electric, Electric Motor, Train Accessory",Normal,,
8867-1,Flexible Train Tracks,/sets/8867-1/Flexible-Train-Tracks,Modern day,City,Trains,2009,64,0,/inventories/8867-1,,"£24.99, $24.99, 14.99€","New: $34, Used: $31",5.0,2,"Track, Train Track",Normal,Box,
8869-1,Polarity Switch,/sets/8869-1/Polarity-Switch,Technical,Power Functions,Accessories,2009,1,0,/inventories/8869-1,,"£4.99, $5.79, 6.69€","New: $9, Used: $6",3.0,2,,Normal,,
8870-1,Light Set,/sets/8870-1/Light-Set,Technical,Power Functions,Accessories,2009,1,0,/inventories/8870-1,,"£5.49, $6.49, 7.49€","New: $8, Used: $7",5.0,2,Polybag,Normal,Polybag,Sets from 2014 on have item number 6129422 and bar code 673419243865.
8871-1,Extension Cable (50cm),/sets/8871-1/Extension-Cable-(50cm),Technical,Power Functions,Accessories,2009,1,0,/inventories/8871-1,,"£3.49, $3.99, 4.69€","New: $5, Used: $5",4.0,2,,Normal,Other,"As one connector plate has a 9V connection on the bottom, this extension cable provides a way of adapting between the Power Functions and 9V systems."
8878-1,Rechargeable Battery Box,/sets/8878-1/Rechargeable-Battery-Box,Technical,Power Functions,Accessories,2009,1,0,/inventories/8878-1,,"£42.99, $49.99, 48.99€","New: $65, Used: $50",4.0,3,Polybag,Normal,Polybag,
8879-1,IR Speed Remote Control,/sets/8879-1/IR-Speed-Remote-Control,Technical,Power Functions,Accessories,2009,1,0,/inventories/8879-1,,"£10.99, $12.99, 14.49€","New: $16, Used: $11",4.5,2,Polybag,Normal,Polybag,
8887-1,Transformer 10V DC,/sets/8887-1/Transformer-10V-DC,Technical,Power Functions,Accessories,2009,1,0,,,"£19.99, $29.99, 24.99€","New: $29, Used: $19",5.0,3,"Electric, Polybag, Power Adapter",Normal,Polybag,Used for charging the Power Functions Rechargeable Battery Box 8878.
8907-1,Rock Hacker,/sets/8907-1/Rock-Hacker,Action/Adventure,Power Miners,Promotional,2009,28,1,/inventories/8907-1,/minifigs/inset-8907-1,,"New: $28, Used: $20",4.7,6,"Duke, Mining, Polybag, Underground",Normal,Polybag,[US] Target exclusive.
8908-1,Monster Launcher,/sets/8908-1/Monster-Launcher,Action/Adventure,Power Miners,Promotional,2009,13,1,/inventories/8908-1,/minifigs/inset-8908-1,,"New: $20, Used: Not known",3.8,8,"Sulfurix, Catapult, Polybag, Underground",Normal,Polybag,[US] Target exclusive.
8956-1,Stone Chopper,/sets/8956-1/Stone-Chopper,Action/Adventure,Power Miners,,2009,31,2,/inventories/8956-1,/minifigs/inset-8956-1,"£3.89, $5.99","New: $17, Used: $5",4.5,38,"Duke, Meltrox, 1St Wave, Mining, Motorcycle, Underground",Normal,Box,
8957-1,Mine Mech,/sets/8957-1/Mine-Mech,Action/Adventure,Power Miners,,2009,67,2,/inventories/8957-1,/minifigs/inset-8957-1,"£6.85, $7.99","New: $32, Used: $7",4.1,44,"Boulderax, Dr Brains, 1St Wave, Mech, Mining, Underground",Normal,Box,
8958-1,Granite Grinder,/sets/8958-1/Granite-Grinder,Action/Adventure,Power Miners,,2009,94,2,/inventories/8958-1,/minifigs/inset-8958-1,"£8.79, $9.99","New: $56, Used: $8",4.7,39,"Duke, Glaciator, 1St Wave, Mining, Tracked Vehicle, Underground",Normal,Box,Included in 66319-1 
8959-1,Claw Digger,/sets/8959-1/Claw-Digger,Action/Adventure,Power Miners,,2009,197,2,/inventories/8959-1,/minifigs/inset-8959-1,"£15.65, $19.99","New: $55, Used: $13",4.7,27,"Rex, Sulfurix, 1St Wave, Bulldozer, Front Loader, Mining, Underground",Normal,Box,Included in 66319-1 
8960-1,Thunder Driller,/sets/8960-1/Thunder-Driller,Action/Adventure,Power Miners,,2009,235,3,/inventories/8960-1,/minifigs/inset-8960-1,"£21.99, $29.99","New: $104, Used: $21",4.8,38,"Doc, Duke, Firox, 1St Wave, Drill, Mining, Underground",Normal,Box,
8961-1,Crystal Sweeper,/sets/8961-1/Crystal-Sweeper,Action/Adventure,Power Miners,,2009,474,4,/inventories/8961-1,/minifigs/inset-8961-1,"£41.09, $69.99","New: $140, Used: $50",4.2,20,"Dr Brains, Glaciator, Meltrox, Rex, 1St Wave, Catapult, Drill, Fresh Produce, Mining, Tracked Vehicle, Underground",Normal,Box,
8962-1,Crystal King,/sets/8962-1/Crystal-King,Action/Adventure,Power Miners,,2009,168,2,/inventories/8962-1,/minifigs/inset-8962-1,"£14.99, $19.99","New: $45, Used: $15",4.7,22,"Duke, Rex, 2nd Wave, Brick Built Figure, Drill, Underground",Normal,Box,
8963-1,Rock Wrecker,/sets/8963-1/Rock-Wrecker,Action/Adventure,Power Miners,,2009,225,2,/inventories/8963-1,/minifigs/inset-8963-1,"£24.99, $34.99","New: $49, Used: $16",4.5,13,"Geolix, Rex, 2nd Wave, Bigfig, Coffee Machine, Mining, Underground",Normal,Box,
8964-1,Titanium Command Rig,/sets/8964-1/Titanium-Command-Rig,Action/Adventure,Power Miners,,2009,706,5,/inventories/8964-1,/minifigs/inset-8964-1,"£59.99, $99.99","New: $168, Used: $73",4.6,12,"Doc, Dr Brains, Duke, Glaciator, Tremorox, 2nd Wave, 8 Wheel Vehicle, Bigfig, Cage, Converts, Crane, Drill, Fresh Produce, Underground",Normal,Box,
8967-1,Gold Tooth's Getaway,/sets/8967-1/Gold-Tooth-s-Getaway,Action/Adventure,Agents,,2009,68,2,/inventories/8967-1,/minifigs/inset-8967-1,"£8.79, $9.99","New: $17, Used: $7",4.1,20,"Agent Swipe, Gold Tooth, Motor Tricycle, Motorcycle",Normal,Box,
8968-1,River Heist,/sets/8968-1/River-Heist,Action/Adventure,Agents,,2009,203,3,/inventories/8968-1,/minifigs/inset-8968-1,"£15.65, $19.99","New: $34, Used: $11",4.3,11,"Agent Fuse, Dollar Bill, Dyna-Mite, Airboat, Boat, Speedboat",Normal,Box,
8969-1,4-Wheeling Pursuit,/sets/8969-1/4-Wheeling-Pursuit,Action/Adventure,Agents,,2009,320,2,/inventories/8969-1,/minifigs/inset-8969-1,"£21.49, $29.99","New: $36, Used: $14",4.0,9,"Agent Chase, Dr D. Zaster, 4X4, Aircraft, Car, Helicopter",Normal,Box,
8970-1,Robo Attack,/sets/8970-1/Robo-Attack,Action/Adventure,Agents,,2009,414,6,/inventories/8970-1,/minifigs/inset-8970-1,"£31.29, $49.99","New: $55, Used: $44",4.8,10,"Agent Chase, Agent Trace, Dr Inferno, Aircraft, Camera, Converts, Jet Aircraft, Light Brick, Mech, Propeller Aircraft, Quad Bike",Normal,Box,
8971-1,Aerial Defence Unit,/sets/8971-1/Aerial-Defence-Unit,Action/Adventure,Agents,,2009,733,7,/inventories/8971-1,/minifigs/inset-8971-1,"£41.09, $79.99","New: $78, Used: $30",4.8,6,"Agent Charge, Agent Chase, Agent Swift, Magma Commander, Magma Drone, Aircraft, Criminal Hideout, Helicopter, Propeller Aircraft, Robot",Normal,Box,
8972-1,Atakus,/sets/8972-1/Atakus,Constraction,Bionicle,Agori,2009,13,0,/inventories/8972-1,,"£4.89, $6.99","New: $25, Used: $5",4.3,9,"Bara Magna, Rock Tribe",Normal,,
8973-1,Raanu,/sets/8973-1/Raanu,Constraction,Bionicle,Agori,2009,14,0,/inventories/8973-1,,"£4.89, $6.99","New: $15, Used: $4",4.7,9,"Bara Magna, Fire Tribe",Normal,,
8974-1,Tarduk,/sets/8974-1/Tarduk,Constraction,Bionicle,Agori,2009,17,0,/inventories/8974-1,,"£4.89, $6.99","New: $23, Used: $5",4.4,8,"Bara Magna, Jungle Tribe",Normal,,
8975-1,Berix,/sets/8975-1/Berix,Constraction,Bionicle,Agori,2009,15,0,/inventories/8975-1,,"£4.89, $6.99","New: $23, Used: $4",4.6,11,"Bara Magna, Water Tribe",Normal,,
8976-1,Metus,/sets/8976-1/Metus,Constraction,Bionicle,Agori,2009,14,0,/inventories/8976-1,,"£4.89, $6.99","New: $21, Used: $4",4.6,12,"Bara Magna, Ice Tribe",Normal,,
8977-1,Zesk,/sets/8977-1/Zesk,Constraction,Bionicle,Agori,2009,16,0,/inventories/8977-1,,"£4.89, $6.99","New: $18, Used: $4",4.9,8,"Bara Magna, Sand Tribe",Normal,,
8978-1,Skrall,/sets/8978-1/Skrall,Constraction,Bionicle,Glatorian,2009,50,0,/inventories/8978-1,,"£8.79, $12.99","New: $30, Used: $11",4.8,18,"Bara Magna, Rock Tribe, Skrall",Normal,,
8979-1,Malum,/sets/8979-1/Malum,Constraction,Bionicle,Glatorian,2009,59,0,/inventories/8979-1,,"£8.79, $12.99","New: $50, Used: $11",4.6,22,"Bara Magna, Fire Tribe",Normal,,
8980-1,Gresh,/sets/8980-1/Gresh,Constraction,Bionicle,Glatorian,2009,55,0,/inventories/8980-1,,"£8.79, $12.99","New: $45, Used: $12",4.5,13,"Bara Magna, Jungle Tribe",Normal,,
8981-1,Tarix,/sets/8981-1/Tarix,Constraction,Bionicle,Glatorian,2009,57,0,/inventories/8981-1,,"£8.79, $12.99","New: $33, Used: $14",4.7,7,"Bara Magna, Water Tribe",Normal,,
8982-1,Strakk,/sets/8982-1/Strakk,Constraction,Bionicle,Glatorian,2009,46,0,/inventories/8982-1,,"£8.79, $12.99","New: $33, Used: $8",4.5,19,"Bara Magna, Ice Tribe",Normal,,
8983-1,Vorox,/sets/8983-1/Vorox,Constraction,Bionicle,Glatorian,2009,51,0,/inventories/8983-1,,"£8.79, $12.99","New: $54, Used: $10",4.9,8,"Bara Magna, Sand Tribe",Normal,,
8984-1,Stronius,/sets/8984-1/Stronius,Constraction,Bionicle,Glatorian Legends,2009,55,0,/inventories/8984-1,,"£8.99, $12.99","New: $34, Used: $9",5.0,9,"Bara Magna, Rock Tribe, Skrall",Normal,,Included in 66335-1 
8985-1,Ackar,/sets/8985-1/Ackar,Constraction,Bionicle,Glatorian Legends,2009,55,0,/inventories/8985-1,,"£8.99, $12.99","New: $40, Used: $11",4.6,11,"Bara Magna, Fire Tribe",Normal,,Included in 66333-1 
8986-1,Vastus,/sets/8986-1/Vastus,Constraction,Bionicle,Glatorian Legends,2009,52,0,/inventories/8986-1,,"£8.99, $12.99","New: $29, Used: $11",4.5,6,"Bara Magna, Jungle Tribe",Normal,,Included in 66333-1 
8987-1,Kiina,/sets/8987-1/Kiina,Constraction,Bionicle,Glatorian Legends,2009,43,0,/inventories/8987-1,,"£8.99, $12.99","New: $26, Used: $9",4.6,9,"Bara Magna, Female, Water Tribe",Normal,,Included in 66334-1 
8988-1,Gelu,/sets/8988-1/Gelu,Constraction,Bionicle,Glatorian Legends,2009,52,0,/inventories/8988-1,,"£8.99, $12.99","New: $35, Used: $12",4.5,11,"Bara Magna, Ice Tribe",Normal,,Included in 66334-1 
8989-1,Mata Nui,/sets/8989-1/Mata-Nui,Constraction,Bionicle,Glatorian Legends,2009,52,0,/inventories/8989-1,,"£8.99, $12.99","New: $43, Used: $22",4.8,18,"Bara Magna, Kanohi, Toa",Normal,,Included in 66335-1 
8990-1,Fero and Skirmix,/sets/8990-1/Fero-and-Skirmix,Constraction,Bionicle,Vehicles/Creatures,2009,148,0,/inventories/8990-1,,"£14.65, $19.99","New: $50, Used: $25",4.7,6,"Bara Magna, Creature",Normal,,
8991-1,Tuma,/sets/8991-1/Tuma,Constraction,Bionicle,Warriors,2009,188,0,/inventories/8991-1,,"£14.65, $19.99","New: $108, Used: $31",4.6,13,"Bara Magna, Skrall, Titan",Normal,,
8992-1,Cendox V1,/sets/8992-1/Cendox-V1,Constraction,Bionicle,Vehicles/Creatures,2009,151,0,/inventories/8992-1,,"£14.99, $19.99","New: $32, Used: $19",4.8,4,"Bara Magna, Bionicle Vehicle, Fire Tribe, Tracked Vehicle",Normal,,
8993-1,Kaxium V3,/sets/8993-1/Kaxium-V3,Constraction,Bionicle,Vehicles/Creatures,2009,251,0,/inventories/8993-1,,"£19.99, $29.99","New: $30, Used: $26",4.3,4,"Bara Magna, Bionicle Vehicle, Converts, Motorcycle, Water Tribe",Normal,,
8994-1,Baranus V7,/sets/8994-1/Baranus-V7,Constraction,Bionicle,Vehicles/Creatures,2009,263,0,/inventories/8994-1,,"£29.35, $39.99","New: $75, Used: $31",4.7,3,"Bara Magna, Creature, Iron Tribe",Normal,,
8995-1,Thornatus V9,/sets/8995-1/Thornatus-V9,Constraction,Bionicle,Vehicles/Creatures,2009,438,0,/inventories/8995-1,,"£44.99, $59.99","New: $63, Used: $42",4.8,5,"Bara Magna, Bionicle Vehicle, Fire Tribe",Normal,Box,
8996-1,Skopio XV-1,/sets/8996-1/Skopio-XV-1,Constraction,Bionicle,Vehicles/Creatures,2009,849,0,/inventories/8996-1,,"£59.99, $89.99","New: $250, Used: $117",4.7,6,"Bara Magna, Bionicle Vehicle, Converts, Iron Tribe, Scorpion, Tracked Vehicle",Normal,,
8998-1,Toa Mata Nui,/sets/8998-1/Toa-Mata-Nui,Constraction,Bionicle,Warriors,2009,366,0,/inventories/8998-1,,"£29.35, $49.99","New: $437, Used: $162",4.8,6,"Bara Magna, Kanohi, Titan, Toa",Normal,,
9077-1,Brick Runner Set,/sets/9077-1/Brick-Runner-Set,Educational,Education,Duplo,2009,132,0,/inventories/9077-1,,$116.00,"New: Not known, Used: Not known",,,Brick Built Tree,Normal,,
9078-1,Duplo Special Elements Set,/sets/9078-1/Duplo-Special-Elements-Set,Educational,Education,Duplo,2009,109,0,/inventories/9078-1,,$90.00,"New: $77, Used: Not known",,,,Normal,,
9079-1,Small Building Plates,/sets/9079-1/Small-Building-Plates,Educational,Education,Duplo,2009,15,0,/inventories/9079-1,,$40.00,"New: $42, Used: Not known",,,,Normal,,
9580-1,WeDo Construction Set,/sets/9580-1/WeDo-Construction-Set,Educational,Education,,2009,158,0,/inventories/9580-1,,$130.00,"New: $139, Used: $129",,,Electric,Normal,,
9581-1,LEGO USB Hub,/sets/9581-1/LEGO-USB-Hub,Educational,Education,Mindstorms,2009,1,0,/inventories/9581-1,,,"New: $39, Used: $45",,,Electric,Normal,,
9583-1,Motion Sensor,/sets/9583-1/Motion-Sensor,Educational,Education,Mindstorms,2009,1,0,/inventories/9583-1,,,"New: $24, Used: $16",,,Electric,Normal,,
9584-1,Tilt Sensor,/sets/9584-1/Tilt-Sensor,Educational,Education,Mindstorms,2009,1,0,,,,"New: $18, Used: $15",,,Electric,Normal,,
9686-1,Simple & Powered Machines Set,/sets/9686-1/Simple-Powered-Machines-Set,Educational,Education,,2009,396,2,/inventories/9686-1,/minifigs/inset-9686-1,$135.00,"New: $137, Used: $140",,,Electric,Normal,,
9690-1,Unknown,/sets/9690-1/Unknown,Educational,Education,Duplo,2009,172,2,/inventories/9690-1,/minifigs/inset-9690-1,,"New: Not known, Used: Not known",,,Slide,Normal,Box,
9698-1,FIRST LEGO League Challenge 2009 - Smart Move,/sets/9698-1/FIRST-LEGO-League-Challenge-2009-Smart-Move,Educational,Education,FIRST LEGO League,2009,,0,,,,"New: Not known, Used: $240",,,,Normal,,
9749-1,NXT Temperature Sensor,/sets/9749-1/NXT-Temperature-Sensor,Technical,Mindstorms,NXT,2009,1,0,,,,"New: $34, Used: $42",,,,Normal,,
9999-1,Upgrade Kit for 9654,/sets/9999-1/Upgrade-Kit-for-9654,Educational,Education,Duplo,2009,7,0,/inventories/9999-1,,,"New: Not known, Used: Not known",,,,Normal,,
10193-1,Medieval Market Village,/sets/10193-1/Medieval-Market-Village,Historical,Castle,,2009,1601,8,/inventories/10193-1,/minifigs/inset-10193-1,"£71.99, $99.99","New: $208, Used: $174",4.8,28,"Ashlar, Bedroom, Bird, Blacksmith, Brick Built Animals, Brick Built Tree, Chicken, Cow, Crown Knights, D2c, Fireplace, Fish, Horse, House, Rat, Restaurant, Shop, Stable, Street Vendor, Turkey",Normal,Box,
